case_id,activity,event_timestamp,actor,case_attributes
FT-COM-2025-00594,Conduct RM Welcome & Handoff,2026-05-03 06:42:48,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00595,Submit Commercial Application,2026-04-25 17:01:41,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00595,Conduct RM Welcome & Handoff,2026-04-29 23:01:41,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00596,Submit Commercial Application,2026-04-27 19:17:45,Corporate Client,entity_type=LLC;outcome=abandoned
FT-COM-2025-00597,Submit Commercial Application,2026-04-27 07:12:55,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00597,Conduct RM Welcome & Handoff,2026-05-04 18:12:55,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00598,Submit Commercial Application,2026-04-28 09:29:07,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00598,Conduct RM Welcome & Handoff,2026-05-07 06:29:07,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00599,Submit Commercial Application,2026-04-28 04:20:08,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00599,Conduct RM Welcome & Handoff,2026-05-05 01:20:08,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00600,Submit Commercial Application,2026-04-28 23:36:46,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00600,Conduct RM Welcome & Handoff,2026-05-03 06:36:46,Relationship Manager,entity_type=Partnership;outcome=approved
